Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,837167,400,KOTBOPT,KOTAKBANK25SEP2000CE,25-SEP-2025,OPTSTK,CE,2000,0.05,
BFO,834025,400,KOTBOPT,KOTAKBANK25SEP1980CE,25-SEP-2025,OPTSTK,CE,1980,0.05,
BFO,860378,400,KOTBOPT,KOTAKBANK25SEP1960CE,25-SEP-2025,OPTSTK,CE,1960,0.05,
BFO,860703,400,KOTBOPT,KOTAKBANK25SEP1940CE,25-SEP-2025,OPTSTK,CE,1940,0.05,
BFO,860644,400,KOTBOPT,KOTAKBANK25SEP1920CE,25-SEP-2025,OPTSTK,CE,1920,0.05,
BFO,860285,400,KOTBOPT,KOTAKBANK25SEP1900CE,25-SEP-2025,OPTSTK,CE,1900,0.05,
BFO,860536,400,KOTBOPT,KOTAKBANK25SEP1880CE,25-SEP-2025,OPTSTK,CE,1880,0.05,
BFO,860858,400,KOTBOPT,KOTAKBANK25SEP1860CE,25-SEP-2025,OPTSTK,CE,1860,0.05,
BFO,860485,400,KOTBOPT,KOTAKBANK25SEP1840CE,25-SEP-2025,OPTSTK,CE,1840,0.05,
BFO,860810,400,KOTBOPT,KOTAKBANK25SEP1820CE,25-SEP-2025,OPTSTK,CE,1820,0.05,
BFO,874238,400,KOTBOPT,KOTAKBANK25SEP1800CE,25-SEP-2025,OPTSTK,CE,1800,0.05,
BFO,852231,400,KOTBOPT,KOTAKBANK25OCT2360PE,30-OCT-2025,OPTSTK,PE,2360,0.05,
BFO,855234,400,KOTBOPT,KOTAKBANK25OCT2340PE,30-OCT-2025,OPTSTK,PE,2340,0.05,
BFO,851858,400,KOTBOPT,KOTAKBANK25OCT2320PE,30-OCT-2025,OPTSTK,PE,2320,0.05,
BFO,854830,400,KOTBOPT,KOTAKBANK25OCT2300PE,30-OCT-2025,OPTSTK,PE,2300,0.05,
BFO,853646,400,KOTBOPT,KOTAKBANK25OCT2280PE,30-OCT-2025,OPTSTK,PE,2280,0.05,
BFO,850301,400,KOTBOPT,KOTAKBANK25OCT2260PE,30-OCT-2025,OPTSTK,PE,2260,0.05,
BFO,853243,400,KOTBOPT,KOTAKBANK25OCT2240PE,30-OCT-2025,OPTSTK,PE,2240,0.05,
BFO,849884,400,KOTBOPT,KOTAKBANK25OCT2220PE,30-OCT-2025,OPTSTK,PE,2220,0.05,
BFO,852806,400,KOTBOPT,KOTAKBANK25OCT2200PE,30-OCT-2025,OPTSTK,PE,2200,0.05,
BFO,855245,400,KOTBOPT,KOTAKBANK25OCT2180PE,30-OCT-2025,OPTSTK,PE,2180,0.05,
BFO,851877,400,KOTBOPT,KOTAKBANK25OCT2160PE,30-OCT-2025,OPTSTK,PE,2160,0.05,
BFO,854839,400,KOTBOPT,KOTAKBANK25OCT2140PE,30-OCT-2025,OPTSTK,PE,2140,0.05,
BFO,851433,400,KOTBOPT,KOTAKBANK25OCT2120PE,30-OCT-2025,OPTSTK,PE,2120,0.05,
BFO,854411,400,KOTBOPT,KOTAKBANK25OCT2100PE,30-OCT-2025,OPTSTK,PE,2100,0.05,
BFO,853254,400,KOTBOPT,KOTAKBANK25OCT2080PE,30-OCT-2025,OPTSTK,PE,2080,0.05,
BFO,856844,400,KOTBOPT,KOTAKBANK25OCT2060PE,30-OCT-2025,OPTSTK,PE,2060,0.05,
BFO,857427,400,KOTBOPT,KOTAKBANK25OCT2040PE,30-OCT-2025,OPTSTK,PE,2040,0.05,
BFO,858214,400,KOTBOPT,KOTAKBANK25OCT2020PE,30-OCT-2025,OPTSTK,PE,2020,0.05,
BFO,858199,400,KOTBOPT,KOTAKBANK25OCT2000PE,30-OCT-2025,OPTSTK,PE,2000,0.05,
BFO,859796,400,KOTBOPT,KOTAKBANK25OCT1980PE,30-OCT-2025,OPTSTK,PE,1980,0.05,
BFO,860671,400,KOTBOPT,KOTAKBANK25OCT1960PE,30-OCT-2025,OPTSTK,PE,1960,0.05,
BFO,860308,400,KOTBOPT,KOTAKBANK25OCT1940PE,30-OCT-2025,OPTSTK,PE,1940,0.05,
BFO,860616,400,KOTBOPT,KOTAKBANK25OCT1920PE,30-OCT-2025,OPTSTK,PE,1920,0.05,
BFO,860938,400,KOTBOPT,KOTAKBANK25OCT1900PE,30-OCT-2025,OPTSTK,PE,1900,0.05,
BFO,860518,400,KOTBOPT,KOTAKBANK25OCT1880PE,30-OCT-2025,OPTSTK,PE,1880,0.05,
BFO,860835,400,KOTBOPT,KOTAKBANK25OCT1860PE,30-OCT-2025,OPTSTK,PE,1860,0.05,
BFO,860465,400,KOTBOPT,KOTAKBANK25OCT1840PE,30-OCT-2025,OPTSTK,PE,1840,0.05,
BFO,860790,400,KOTBOPT,KOTAKBANK25OCT1820PE,30-OCT-2025,OPTSTK,PE,1820,0.05,
BFO,874393,400,KOTBOPT,KOTAKBANK25OCT1800PE,30-OCT-2025,OPTSTK,PE,1800,0.05,
BFO,850799,400,KOTBOPT,KOTAKBANK25OCT2360CE,30-OCT-2025,OPTSTK,CE,2360,0.05,
BFO,853750,400,KOTBOPT,KOTAKBANK25OCT2340CE,30-OCT-2025,OPTSTK,CE,2340,0.05,
BFO,853200,400,KOTBOPT,KOTAKBANK25OCT2320CE,30-OCT-2025,OPTSTK,CE,2320,0.05,
BFO,849827,400,KOTBOPT,KOTAKBANK25OCT2300CE,30-OCT-2025,OPTSTK,CE,2300,0.05,
BFO,852187,400,KOTBOPT,KOTAKBANK25OCT2280CE,30-OCT-2025,OPTSTK,CE,2280,0.05,
BFO,855202,400,KOTBOPT,KOTAKBANK25OCT2260CE,30-OCT-2025,OPTSTK,CE,2260,0.05,
BFO,851818,400,KOTBOPT,KOTAKBANK25OCT2240CE,30-OCT-2025,OPTSTK,CE,2240,0.05,
BFO,854792,400,KOTBOPT,KOTAKBANK25OCT2220CE,30-OCT-2025,OPTSTK,CE,2220,0.05,
BFO,851382,400,KOTBOPT,KOTAKBANK25OCT2200CE,30-OCT-2025,OPTSTK,CE,2200,0.05,
BFO,853764,400,KOTBOPT,KOTAKBANK25OCT2180CE,30-OCT-2025,OPTSTK,CE,2180,0.05,
BFO,850410,400,KOTBOPT,KOTAKBANK25OCT2160CE,30-OCT-2025,OPTSTK,CE,2160,0.05,
BFO,853339,400,KOTBOPT,KOTAKBANK25OCT2140CE,30-OCT-2025,OPTSTK,CE,2140,0.05,
BFO,850001,400,KOTBOPT,KOTAKBANK25OCT2120CE,30-OCT-2025,OPTSTK,CE,2120,0.05,
BFO,852919,400,KOTBOPT,KOTAKBANK25OCT2100CE,30-OCT-2025,OPTSTK,CE,2100,0.05,
BFO,851835,400,KOTBOPT,KOTAKBANK25OCT2080CE,30-OCT-2025,OPTSTK,CE,2080,0.05,
BFO,856680,400,KOTBOPT,KOTAKBANK25OCT2060CE,30-OCT-2025,OPTSTK,CE,2060,0.05,
BFO,857173,400,KOTBOPT,KOTAKBANK25OCT2040CE,30-OCT-2025,OPTSTK,CE,2040,0.05,
BFO,858092,400,KOTBOPT,KOTAKBANK25OCT2020CE,30-OCT-2025,OPTSTK,CE,2020,0.05,
BFO,858076,400,KOTBOPT,KOTAKBANK25OCT2000CE,30-OCT-2025,OPTSTK,CE,2000,0.05,
BFO,860189,400,KOTBOPT,KOTAKBANK25OCT1980CE,30-OCT-2025,OPTSTK,CE,1980,0.05,
BFO,860510,400,KOTBOPT,KOTAKBANK25OCT1960CE,30-OCT-2025,OPTSTK,CE,1960,0.05,
BFO,860827,400,KOTBOPT,KOTAKBANK25OCT1940CE,30-OCT-2025,OPTSTK,CE,1940,0.05,
BFO,860461,400,KOTBOPT,KOTAKBANK25OCT1920CE,30-OCT-2025,OPTSTK,CE,1920,0.05,
BFO,860783,400,KOTBOPT,KOTAKBANK25OCT1900CE,30-OCT-2025,OPTSTK,CE,1900,0.05,
BFO,860358,400,KOTBOPT,KOTAKBANK25OCT1880CE,30-OCT-2025,OPTSTK,CE,1880,0.05,
BFO,860684,400,KOTBOPT,KOTAKBANK25OCT1860CE,30-OCT-2025,OPTSTK,CE,1860,0.05,
BFO,860317,400,KOTBOPT,KOTAKBANK25OCT1840CE,30-OCT-2025,OPTSTK,CE,1840,0.05,
BFO,860630,400,KOTBOPT,KOTAKBANK25OCT1820CE,30-OCT-2025,OPTSTK,CE,1820,0.05,
BFO,876039,400,KOTBOPT,KOTAKBANK25OCT1800CE,30-OCT-2025,OPTSTK,CE,1800,0.05,
BFO,888268,400,KOTBOPT,KOTAKBANK25NOV2200PE,27-NOV-2025,OPTSTK,PE,2200,0.05,
BFO,888569,400,KOTBOPT,KOTAKBANK25NOV2180PE,27-NOV-2025,OPTSTK,PE,2180,0.05,
BFO,887450,400,KOTBOPT,KOTAKBANK25NOV2160PE,27-NOV-2025,OPTSTK,PE,2160,0.05,
BFO,887751,400,KOTBOPT,KOTAKBANK25NOV2140PE,27-NOV-2025,OPTSTK,PE,2140,0.05,
BFO,866945,400,KOTBOPT,KOTAKBANK25NOV2120PE,27-NOV-2025,OPTSTK,PE,2120,0.05,
BFO,869966,400,KOTBOPT,KOTAKBANK25NOV2100PE,27-NOV-2025,OPTSTK,PE,2100,0.05,
BFO,868792,400,KOTBOPT,KOTAKBANK25NOV2080PE,27-NOV-2025,OPTSTK,PE,2080,0.05,
BFO,871790,400,KOTBOPT,KOTAKBANK25NOV2060PE,27-NOV-2025,OPTSTK,PE,2060,0.05,
BFO,868395,400,KOTBOPT,KOTAKBANK25NOV2040PE,27-NOV-2025,OPTSTK,PE,2040,0.05,
BFO,871359,400,KOTBOPT,KOTAKBANK25NOV2020PE,27-NOV-2025,OPTSTK,PE,2020,0.05,
BFO,867969,400,KOTBOPT,KOTAKBANK25NOV2000PE,27-NOV-2025,OPTSTK,PE,2000,0.05,
BFO,871437,400,KOTBOPT,KOTAKBANK25NOV1980PE,27-NOV-2025,OPTSTK,PE,1980,0.05,
BFO,868062,400,KOTBOPT,KOTAKBANK25NOV1960PE,27-NOV-2025,OPTSTK,PE,1960,0.05,
BFO,871047,400,KOTBOPT,KOTAKBANK25NOV1940PE,27-NOV-2025,OPTSTK,PE,1940,0.05,
BFO,867591,400,KOTBOPT,KOTAKBANK25NOV1920PE,27-NOV-2025,OPTSTK,PE,1920,0.05,
BFO,870630,400,KOTBOPT,KOTAKBANK25NOV1900PE,27-NOV-2025,OPTSTK,PE,1900,0.05,
BFO,866605,400,KOTBOPT,KOTAKBANK25NOV1880PE,27-NOV-2025,OPTSTK,PE,1880,0.05,
BFO,869639,400,KOTBOPT,KOTAKBANK25NOV1860PE,27-NOV-2025,OPTSTK,PE,1860,0.05,
BFO,866214,400,KOTBOPT,KOTAKBANK25NOV1840PE,27-NOV-2025,OPTSTK,PE,1840,0.05,
BFO,873914,400,KOTBOPT,KOTAKBANK25NOV1820PE,27-NOV-2025,OPTSTK,PE,1820,0.05,
BFO,873791,400,KOTBOPT,KOTAKBANK25NOV1800PE,27-NOV-2025,OPTSTK,PE,1800,0.05,
BFO,888107,400,KOTBOPT,KOTAKBANK25NOV2200CE,27-NOV-2025,OPTSTK,CE,2200,0.05,
BFO,888428,400,KOTBOPT,KOTAKBANK25NOV2180CE,27-NOV-2025,OPTSTK,CE,2180,0.05,
BFO,887306,400,KOTBOPT,KOTAKBANK25NOV2160CE,27-NOV-2025,OPTSTK,CE,2160,0.05,
BFO,887638,400,KOTBOPT,KOTAKBANK25NOV2140CE,27-NOV-2025,OPTSTK,CE,2140,0.05,
BFO,868349,400,KOTBOPT,KOTAKBANK25NOV2120CE,27-NOV-2025,OPTSTK,CE,2120,0.05,
BFO,871316,400,KOTBOPT,KOTAKBANK25NOV2100CE,27-NOV-2025,OPTSTK,CE,2100,0.05,
BFO,867311,400,KOTBOPT,KOTAKBANK25NOV2080CE,27-NOV-2025,OPTSTK,CE,2080,0.05,
BFO,870354,400,KOTBOPT,KOTAKBANK25NOV2060CE,27-NOV-2025,OPTSTK,CE,2060,0.05,
BFO,866907,400,KOTBOPT,KOTAKBANK25NOV2040CE,27-NOV-2025,OPTSTK,CE,2040,0.05,
BFO,869928,400,KOTBOPT,KOTAKBANK25NOV2020CE,27-NOV-2025,OPTSTK,CE,2020,0.05,
BFO,866481,400,KOTBOPT,KOTAKBANK25NOV2000CE,27-NOV-2025,OPTSTK,CE,2000,0.05,
BFO,870014,400,KOTBOPT,KOTAKBANK25NOV1980CE,27-NOV-2025,OPTSTK,CE,1980,0.05,
BFO,866554,400,KOTBOPT,KOTAKBANK25NOV1960CE,27-NOV-2025,OPTSTK,CE,1960,0.05,
BFO,869591,400,KOTBOPT,KOTAKBANK25NOV1940CE,27-NOV-2025,OPTSTK,CE,1940,0.05,
BFO,866160,400,KOTBOPT,KOTAKBANK25NOV1920CE,27-NOV-2025,OPTSTK,CE,1920,0.05,
BFO,869164,400,KOTBOPT,KOTAKBANK25NOV1900CE,27-NOV-2025,OPTSTK,CE,1900,0.05,
BFO,871550,400,KOTBOPT,KOTAKBANK25NOV1880CE,27-NOV-2025,OPTSTK,CE,1880,0.05,
BFO,868170,400,KOTBOPT,KOTAKBANK25NOV1860CE,27-NOV-2025,OPTSTK,CE,1860,0.05,
BFO,871155,400,KOTBOPT,KOTAKBANK25NOV1840CE,27-NOV-2025,OPTSTK,CE,1840,0.05,
BFO,875624,400,KOTBOPT,KOTAKBANK25NOV1820CE,27-NOV-2025,OPTSTK,CE,1820,0.05,
BFO,875520,400,KOTBOPT,KOTAKBANK25NOV1800CE,27-NOV-2025,OPTSTK,CE,1800,0.05,
BFO,854479,400,KOTBFUT,KOTAKBANK25OCTFUT,30-OCT-2025,FUTSTK,XX,0,0.05,
BFO,866573,400,KOTBFUT,KOTAKBANK25NOVFUT,27-NOV-2025,FUTSTK,XX,0,0.05,
BFO,836611,400,KOTBFUT,KOTAKBANK25SEPFUT,25-SEP-2025,FUTSTK,XX,0,0.05,
BFO,848881,450,KFINOPT,KFINTECH25SEP950PE,25-SEP-2025,OPTSTK,PE,950,0.05,
BFO,856326,450,KFINOPT,KFINTECH25SEP900PE,25-SEP-2025,OPTSTK,PE,900,0.05,
BFO,859990,450,KFINOPT,KFINTECH25SEP850PE,25-SEP-2025,OPTSTK,PE,850,0.05,
BFO,860081,450,KFINOPT,KFINTECH25SEP800PE,25-SEP-2025,OPTSTK,PE,800,0.05,
BFO,861965,450,KFINOPT,KFINTECH25SEP750PE,25-SEP-2025,OPTSTK,PE,750,0.05,
BFO,864451,450,KFINOPT,KFINTECH25SEP700PE,25-SEP-2025,OPTSTK,PE,700,0.05,
BFO,876825,450,KFINOPT,KFINTECH25SEP650PE,25-SEP-2025,OPTSTK,PE,650,0.05,
BFO,848639,450,KFINOPT,KFINTECH25SEP1650PE,25-SEP-2025,OPTSTK,PE,1650,0.05,
BFO,848698,450,KFINOPT,KFINTECH25SEP1600PE,25-SEP-2025,OPTSTK,PE,1600,0.05,
BFO,848727,450,KFINOPT,KFINTECH25SEP1550PE,25-SEP-2025,OPTSTK,PE,1550,0.05,
BFO,848781,450,KFINOPT,KFINTECH25SEP1500PE,25-SEP-2025,OPTSTK,PE,1500,0.05,
BFO,848942,450,KFINOPT,KFINTECH25SEP1450PE,25-SEP-2025,OPTSTK,PE,1450,0.05,
BFO,848670,450,KFINOPT,KFINTECH25SEP1400PE,25-SEP-2025,OPTSTK,PE,1400,0.05,
BFO,848703,450,KFINOPT,KFINTECH25SEP1350PE,25-SEP-2025,OPTSTK,PE,1350,0.05,
BFO,848757,450,KFINOPT,KFINTECH25SEP1300PE,25-SEP-2025,OPTSTK,PE,1300,0.05,
BFO,848917,450,KFINOPT,KFINTECH25SEP1250PE,25-SEP-2025,OPTSTK,PE,1250,0.05,
BFO,848650,450,KFINOPT,KFINTECH25SEP1200PE,25-SEP-2025,OPTSTK,PE,1200,0.05,
BFO,848676,450,KFINOPT,KFINTECH25SEP1150PE,25-SEP-2025,OPTSTK,PE,1150,0.05,
BFO,848736,450,KFINOPT,KFINTECH25SEP1100PE,25-SEP-2025,OPTSTK,PE,1100,0.05,
BFO,848760,450,KFINOPT,KFINTECH25SEP1050PE,25-SEP-2025,OPTSTK,PE,1050,0.05,
BFO,848633,450,KFINOPT,KFINTECH25SEP1000PE,25-SEP-2025,OPTSTK,PE,1000,0.05,
BFO,848699,450,KFINOPT,KFINTECH25SEP950CE,25-SEP-2025,OPTSTK,CE,950,0.05,
BFO,856105,450,KFINOPT,KFINTECH25SEP900CE,25-SEP-2025,OPTSTK,CE,900,0.05,
BFO,859973,450,KFINOPT,KFINTECH25SEP850CE,25-SEP-2025,OPTSTK,CE,850,0.05,
BFO,860067,450,KFINOPT,KFINTECH25SEP800CE,25-SEP-2025,OPTSTK,CE,800,0.05,
BFO,861882,450,KFINOPT,KFINTECH25SEP750CE,25-SEP-2025,OPTSTK,CE,750,0.05,
BFO,864128,450,KFINOPT,KFINTECH25SEP700CE,25-SEP-2025,OPTSTK,CE,700,0.05,
BFO,876701,450,KFINOPT,KFINTECH25SEP650CE,25-SEP-2025,OPTSTK,CE,650,0.05,
BFO,848888,450,KFINOPT,KFINTECH25SEP1650CE,25-SEP-2025,OPTSTK,CE,1650,0.05,
BFO,848945,450,KFINOPT,KFINTECH25SEP1600CE,25-SEP-2025,OPTSTK,CE,1600,0.05,
BFO,848643,450,KFINOPT,KFINTECH25SEP1550CE,25-SEP-2025,OPTSTK,CE,1550,0.05,
BFO,848849,450,KFINOPT,KFINTECH25SEP1500CE,25-SEP-2025,OPTSTK,CE,1500,0.05,
BFO,848872,450,KFINOPT,KFINTECH25SEP1450CE,25-SEP-2025,OPTSTK,CE,1450,0.05,
BFO,848918,450,KFINOPT,KFINTECH25SEP1400CE,25-SEP-2025,OPTSTK,CE,1400,0.05,
BFO,848628,450,KFINOPT,KFINTECH25SEP1350CE,25-SEP-2025,OPTSTK,CE,1350,0.05,
BFO,848678,450,KFINOPT,KFINTECH25SEP1300CE,25-SEP-2025,OPTSTK,CE,1300,0.05,
BFO,848851,450,KFINOPT,KFINTECH25SEP1250CE,25-SEP-2025,OPTSTK,CE,1250,0.05,
BFO,848898,450,KFINOPT,KFINTECH25SEP1200CE,25-SEP-2025,OPTSTK,CE,1200,0.05,
BFO,848923,450,KFINOPT,KFINTECH25SEP1150CE,25-SEP-2025,OPTSTK,CE,1150,0.05,
BFO,848653,450,KFINOPT,KFINTECH25SEP1100CE,25-SEP-2025,OPTSTK,CE,1100,0.05,
BFO,848830,450,KFINOPT,KFINTECH25SEP1050CE,25-SEP-2025,OPTSTK,CE,1050,0.05,
BFO,848880,450,KFINOPT,KFINTECH25SEP1000CE,25-SEP-2025,OPTSTK,CE,1000,0.05,
BFO,849946,450,KFINOPT,KFINTECH25OCT950PE,30-OCT-2025,OPTSTK,PE,950,0.05,
BFO,856107,450,KFINOPT,KFINTECH25OCT900PE,30-OCT-2025,OPTSTK,PE,900,0.05,
BFO,859939,450,KFINOPT,KFINTECH25OCT850PE,30-OCT-2025,OPTSTK,PE,850,0.05,
BFO,860025,450,KFINOPT,KFINTECH25OCT800PE,30-OCT-2025,OPTSTK,PE,800,0.05,
BFO,861873,450,KFINOPT,KFINTECH25OCT750PE,30-OCT-2025,OPTSTK,PE,750,0.05,
BFO,864094,450,KFINOPT,KFINTECH25OCT700PE,30-OCT-2025,OPTSTK,PE,700,0.05,
BFO,876703,450,KFINOPT,KFINTECH25OCT650PE,30-OCT-2025,OPTSTK,PE,650,0.05,
BFO,853966,450,KFINOPT,KFINTECH25OCT1650PE,30-OCT-2025,OPTSTK,PE,1650,0.05,
BFO,855061,450,KFINOPT,KFINTECH25OCT1600PE,30-OCT-2025,OPTSTK,PE,1600,0.05,
BFO,852010,450,KFINOPT,KFINTECH25OCT1550PE,30-OCT-2025,OPTSTK,PE,1550,0.05,
BFO,853059,450,KFINOPT,KFINTECH25OCT1500PE,30-OCT-2025,OPTSTK,PE,1500,0.05,
BFO,853541,450,KFINOPT,KFINTECH25OCT1450PE,30-OCT-2025,OPTSTK,PE,1450,0.05,
BFO,854657,450,KFINOPT,KFINTECH25OCT1400PE,30-OCT-2025,OPTSTK,PE,1400,0.05,
BFO,851620,450,KFINOPT,KFINTECH25OCT1350PE,30-OCT-2025,OPTSTK,PE,1350,0.05,
BFO,852642,450,KFINOPT,KFINTECH25OCT1300PE,30-OCT-2025,OPTSTK,PE,1300,0.05,
BFO,853148,450,KFINOPT,KFINTECH25OCT1250PE,30-OCT-2025,OPTSTK,PE,1250,0.05,
BFO,854232,450,KFINOPT,KFINTECH25OCT1200PE,30-OCT-2025,OPTSTK,PE,1200,0.05,
BFO,854748,450,KFINOPT,KFINTECH25OCT1150PE,30-OCT-2025,OPTSTK,PE,1150,0.05,
BFO,849443,450,KFINOPT,KFINTECH25OCT1100PE,30-OCT-2025,OPTSTK,PE,1100,0.05,
BFO,852717,450,KFINOPT,KFINTECH25OCT1050PE,30-OCT-2025,OPTSTK,PE,1050,0.05,
BFO,853823,450,KFINOPT,KFINTECH25OCT1000PE,30-OCT-2025,OPTSTK,PE,1000,0.05,
BFO,852559,450,KFINOPT,KFINTECH25OCT950CE,30-OCT-2025,OPTSTK,CE,950,0.05,
BFO,855877,450,KFINOPT,KFINTECH25OCT900CE,30-OCT-2025,OPTSTK,CE,900,0.05,
BFO,860160,450,KFINOPT,KFINTECH25OCT850CE,30-OCT-2025,OPTSTK,CE,850,0.05,
BFO,860245,450,KFINOPT,KFINTECH25OCT800CE,30-OCT-2025,OPTSTK,CE,800,0.05,
BFO,861869,450,KFINOPT,KFINTECH25OCT750CE,30-OCT-2025,OPTSTK,CE,750,0.05,
BFO,864081,450,KFINOPT,KFINTECH25OCT700CE,30-OCT-2025,OPTSTK,CE,700,0.05,
BFO,876579,450,KFINOPT,KFINTECH25OCT650CE,30-OCT-2025,OPTSTK,CE,650,0.05,
BFO,852488,450,KFINOPT,KFINTECH25OCT1650CE,30-OCT-2025,OPTSTK,CE,1650,0.05,
BFO,853560,450,KFINOPT,KFINTECH25OCT1600CE,30-OCT-2025,OPTSTK,CE,1600,0.05,
BFO,850562,450,KFINOPT,KFINTECH25OCT1550CE,30-OCT-2025,OPTSTK,CE,1550,0.05,
BFO,851647,450,KFINOPT,KFINTECH25OCT1500CE,30-OCT-2025,OPTSTK,CE,1500,0.05,
BFO,852103,450,KFINOPT,KFINTECH25OCT1450CE,30-OCT-2025,OPTSTK,CE,1450,0.05,
BFO,853166,450,KFINOPT,KFINTECH25OCT1400CE,30-OCT-2025,OPTSTK,CE,1400,0.05,
BFO,850173,450,KFINOPT,KFINTECH25OCT1350CE,30-OCT-2025,OPTSTK,CE,1350,0.05,
BFO,851217,450,KFINOPT,KFINTECH25OCT1300CE,30-OCT-2025,OPTSTK,CE,1300,0.05,
BFO,851726,450,KFINOPT,KFINTECH25OCT1250CE,30-OCT-2025,OPTSTK,CE,1250,0.05,
BFO,852740,450,KFINOPT,KFINTECH25OCT1200CE,30-OCT-2025,OPTSTK,CE,1200,0.05,
BFO,853260,450,KFINOPT,KFINTECH25OCT1150CE,30-OCT-2025,OPTSTK,CE,1150,0.05,
BFO,850829,450,KFINOPT,KFINTECH25OCT1100CE,30-OCT-2025,OPTSTK,CE,1100,0.05,
BFO,851297,450,KFINOPT,KFINTECH25OCT1050CE,30-OCT-2025,OPTSTK,CE,1050,0.05,
BFO,852357,450,KFINOPT,KFINTECH25OCT1000CE,30-OCT-2025,OPTSTK,CE,1000,0.05,
BFO,866111,450,KFINOPT,KFINTECH25NOV950PE,27-NOV-2025,OPTSTK,PE,950,0.05,
BFO,867186,450,KFINOPT,KFINTECH25NOV900PE,27-NOV-2025,OPTSTK,PE,900,0.05,
BFO,867678,450,KFINOPT,KFINTECH25NOV850PE,27-NOV-2025,OPTSTK,PE,850,0.05,
BFO,868772,450,KFINOPT,KFINTECH25NOV800PE,27-NOV-2025,OPTSTK,PE,800,0.05,
BFO,875715,450,KFINOPT,KFINTECH25NOV750PE,27-NOV-2025,OPTSTK,PE,750,0.05,
BFO,873874,450,KFINOPT,KFINTECH25NOV700PE,27-NOV-2025,OPTSTK,PE,700,0.05,
BFO,876639,450,KFINOPT,KFINTECH25NOV650PE,27-NOV-2025,OPTSTK,PE,650,0.05,
BFO,868611,450,KFINOPT,KFINTECH25NOV1500PE,27-NOV-2025,OPTSTK,PE,1500,0.05,
BFO,869099,450,KFINOPT,KFINTECH25NOV1450PE,27-NOV-2025,OPTSTK,PE,1450,0.05,
BFO,870210,450,KFINOPT,KFINTECH25NOV1400PE,27-NOV-2025,OPTSTK,PE,1400,0.05,
BFO,867099,450,KFINOPT,KFINTECH25NOV1350PE,27-NOV-2025,OPTSTK,PE,1350,0.05,
BFO,868223,450,KFINOPT,KFINTECH25NOV1300PE,27-NOV-2025,OPTSTK,PE,1300,0.05,
BFO,868703,450,KFINOPT,KFINTECH25NOV1250PE,27-NOV-2025,OPTSTK,PE,1250,0.05,
BFO,869804,450,KFINOPT,KFINTECH25NOV1200PE,27-NOV-2025,OPTSTK,PE,1200,0.05,
BFO,866695,450,KFINOPT,KFINTECH25NOV1150PE,27-NOV-2025,OPTSTK,PE,1150,0.05,
BFO,867795,450,KFINOPT,KFINTECH25NOV1100PE,27-NOV-2025,OPTSTK,PE,1100,0.05,
BFO,868305,450,KFINOPT,KFINTECH25NOV1050PE,27-NOV-2025,OPTSTK,PE,1050,0.05,
BFO,869393,450,KFINOPT,KFINTECH25NOV1000PE,27-NOV-2025,OPTSTK,PE,1000,0.05,
BFO,865954,450,KFINOPT,KFINTECH25NOV950CE,27-NOV-2025,OPTSTK,CE,950,0.05,
BFO,869902,450,KFINOPT,KFINTECH25NOV900CE,27-NOV-2025,OPTSTK,CE,900,0.05,
BFO,870405,450,KFINOPT,KFINTECH25NOV850CE,27-NOV-2025,OPTSTK,CE,850,0.05,
BFO,871439,450,KFINOPT,KFINTECH25NOV800CE,27-NOV-2025,OPTSTK,CE,800,0.05,
BFO,876130,450,KFINOPT,KFINTECH25NOV750CE,27-NOV-2025,OPTSTK,CE,750,0.05,
BFO,874327,450,KFINOPT,KFINTECH25NOV700CE,27-NOV-2025,OPTSTK,CE,700,0.05,
BFO,876526,450,KFINOPT,KFINTECH25NOV650CE,27-NOV-2025,OPTSTK,CE,650,0.05,
BFO,867117,450,KFINOPT,KFINTECH25NOV1500CE,27-NOV-2025,OPTSTK,CE,1500,0.05,
BFO,867593,450,KFINOPT,KFINTECH25NOV1450CE,27-NOV-2025,OPTSTK,CE,1450,0.05,
BFO,868724,450,KFINOPT,KFINTECH25NOV1400CE,27-NOV-2025,OPTSTK,CE,1400,0.05,
BFO,865647,450,KFINOPT,KFINTECH25NOV1350CE,27-NOV-2025,OPTSTK,CE,1350,0.05,
BFO,866719,450,KFINOPT,KFINTECH25NOV1300CE,27-NOV-2025,OPTSTK,CE,1300,0.05,
BFO,867211,450,KFINOPT,KFINTECH25NOV1250CE,27-NOV-2025,OPTSTK,CE,1250,0.05,
BFO,868322,450,KFINOPT,KFINTECH25NOV1200CE,27-NOV-2025,OPTSTK,CE,1200,0.05,
BFO,871639,450,KFINOPT,KFINTECH25NOV1150CE,27-NOV-2025,OPTSTK,CE,1150,0.05,
BFO,866322,450,KFINOPT,KFINTECH25NOV1100CE,27-NOV-2025,OPTSTK,CE,1100,0.05,
BFO,866804,450,KFINOPT,KFINTECH25NOV1050CE,27-NOV-2025,OPTSTK,CE,1050,0.05,
BFO,867906,450,KFINOPT,KFINTECH25NOV1000CE,27-NOV-2025,OPTSTK,CE,1000,0.05,
BFO,852337,450,KFINFUT,KFINTECH25OCTFUT,30-OCT-2025,FUTSTK,XX,0,0.05,
BFO,870895,450,KFINFUT,KFINTECH25NOVFUT,27-NOV-2025,FUTSTK,XX,0,0.05,
